Date,Open,High,Low,Close,Volume
2020-02-11,153.757996,156.701996,151.600006,154.87600700000002,58487500
2020-02-12,155.574005,157.949997,152.673996,153.457993,60112500
2020-02-13,148.367996,163.600006,147.0,160.800003,131446500
2020-02-14,157.444,162.59399399999998,157.100006,160.005997,78468500
2020-02-18,168.320007,172.0,166.472,171.679993,81908500
2020-02-19,184.699997,188.955994,180.203995,183.483994,127115000
2020-02-20,182.389999,182.399994,171.988007,179.882004,88174500
2020-02-21,181.395996,182.612,176.08999599999999,180.199997,71574000
2020-02-24,167.800003,172.699997,164.440002,166.757996,75961000
2020-02-25,169.800003,171.320007,157.399994,159.98199499999998,86452500
2020-02-26,156.5,162.662003,155.222,155.759995,70427500
2020-02-27,146.0,147.953995,133.800003,135.800003,121386000
2020-02-28,125.940002,138.104004,122.304001,133.598007,121114500
2020-03-02,142.251999,148.738007,137.334,148.723999,100975000
2020-03-03,161.0,161.395996,143.222,149.102005,128920000
2020-03-04,152.792007,153.304001,144.945999,149.899994,75245000
2020-03-05,144.753998,149.149994,143.613998,144.908005,54263500
2020-03-06,138.0,141.399994,136.854004,140.695999,63314500
2020-03-09,121.07800300000001,132.600006,121.0,121.599998,85368500
2020-03-10,131.886002,133.600006,121.599998,129.065994,77972000
2020-03-11,128.03999299999998,130.716003,122.599998,126.846001,66612500
2020-03-12,116.178001,118.900002,109.25,112.110001,94545500
2020-03-13,119.0,121.514,100.400002,109.32399699999999,113201500
2020-03-16,93.900002,98.97399899999999,88.433998,89.014,102447500
2020-03-17,88.001999,94.370003,79.199997,86.040001,119973000
2020-03-18,77.800003,80.972,70.101997,72.244003,118931000
2020-03-19,74.940002,90.400002,71.692001,85.528,150977500
2020-03-20,87.639999,95.400002,85.157997,85.505997,141427500
2020-03-23,86.720001,88.400002,82.099998,86.858002,82272500
2020-03-24,95.459999,102.737999,94.800003,101.0,114476000
2020-03-25,109.050003,111.400002,102.222,107.849998,106113500
2020-03-26,109.477997,112.0,102.449997,105.63200400000001,86903500
2020-03-27,101.0,105.160004,98.806,102.872002,71887000
2020-03-30,102.052002,103.33000200000001,98.246002,100.42600300000001,59990500
2020-03-31,100.25,108.592003,99.400002,104.800003,88857500
2020-04-01,100.800003,102.790001,95.019997,96.311996,66766000
2020-04-02,96.206001,98.851997,89.279999,90.893997,99292000
2020-04-03,101.900002,103.098,93.678001,96.001999,112810500
2020-04-06,102.239998,104.199997,99.592003,103.248001,74509000
2020-04-07,109.0,113.0,106.468002,109.089996,89599000
2020-04-08,110.839996,111.442001,106.666,109.76799799999999,63280000
2020-04-09,112.417999,115.03600300000001,111.42199699999999,114.599998,68250000
2020-04-13,118.031998,130.399994,116.106003,130.190002,112377000
2020-04-14,139.794006,148.37600700000002,138.48599199999998,141.977997,152882500
2020-04-15,148.399994,150.62600700000002,142.0,145.966003,117885000
2020-04-16,143.388,151.889999,141.34399399999998,149.042007,103289500
2020-04-17,154.455994,154.990005,149.531998,150.778,65641000
2020-04-20,146.53999299999998,153.113998,142.442001,149.272003,73733000
2020-04-21,146.024002,150.666,134.757996,137.34399399999998,101045500
2020-04-22,140.796005,146.800003,137.742004,146.421997,70827500
2020-04-23,145.520004,146.800003,140.62600700000002,141.12600700000002,66183500
2020-04-24,142.162003,146.145996,139.636002,145.029999,66060000
2020-04-27,147.522003,159.897995,147.0,159.75,103407000
2020-04-28,159.128006,161.0,151.337997,153.824005,76110000
2020-04-29,158.033997,160.639999,156.632004,160.102005,81080000
2020-04-30,171.037994,173.96400500000001,152.699997,156.37600700000002,142359500
2020-05-01,151.0,154.554001,136.608002,140.26400800000002,162659000
2020-05-04,140.199997,152.399994,139.600006,152.238007,96185500
2020-05-05,157.957993,159.783997,152.436005,153.641998,84958500
2020-05-06,155.300003,157.96000700000002,152.222,156.516006,55616000
2020-05-07,155.442001,159.279999,154.470001,156.007996,57638500
2020-05-08,158.753998,164.800003,157.401993,163.884003,80432500
2020-05-11,158.102005,164.800003,157.0,162.257996,82598000
2020-05-12,165.399994,168.658005,161.600006,161.882004,79534500
2020-05-13,164.166,165.199997,152.66000400000001,158.192001,95327500
2020-05-14,156.0,160.671997,152.800003,160.666,68411000
2020-05-15,158.070007,161.009995,157.309998,159.834,52592000
2020-05-18,165.556,166.944,160.776001,162.725998,58329000
2020-05-19,163.033997,164.414001,161.216003,161.602005,48182500
2020-05-20,164.100006,165.199997,162.360001,163.112,36546500
2020-05-21,163.199997,166.5,159.199997,165.520004,61273000
2020-05-22,164.434006,166.35600300000002,162.399994,163.37600700000002,49937500
2020-05-26,166.899994,166.919998,163.141998,163.774002,40448500
2020-05-27,164.171997,165.542007,157.0,164.046005,57747500
2020-05-28,162.701996,164.949997,160.337997,161.162003,36278000
2020-05-29,161.75,167.0,160.841995,167.0,58822500
2020-06-01,171.600006,179.800003,170.820007,179.619995,74697500
2020-06-02,178.940002,181.73199499999998,174.199997,176.311996,67828000
2020-06-03,177.62399299999998,179.587997,176.020004,176.591995,39747500
2020-06-04,177.975998,179.149994,171.688004,172.87600700000002,44438500
2020-06-05,175.567993,177.304001,173.240005,177.132004,39059500
2020-06-08,183.800003,190.0,181.832001,189.983994,70873500
2020-06-09,188.001999,190.888,184.78599499999999,188.134003,56941000
2020-06-10,198.37600700000002,205.496002,196.5,205.009995,92817000
2020-06-11,198.03999299999998,203.792007,194.399994,194.567993,79582500
2020-06-12,196.0,197.595993,182.520004,187.056,83817000
2020-06-15,183.557999,199.76800500000002,181.699997,198.179993,78486000
2020-06-16,202.369995,202.576004,192.477997,196.425995,70255500
2020-06-17,197.542007,201.0,196.51400800000002,198.358002,49454000
2020-06-18,200.600006,203.83999599999999,198.89399699999998,200.792007,48759500
2020-06-19,202.556,203.194,198.26800500000002,200.179993,43398500
2020-06-22,199.990005,201.776001,198.003998,198.863998,31812000
2020-06-23,199.776001,202.399994,198.80200200000002,200.35600300000002,31826500
2020-06-24,198.82200600000002,200.175995,190.628006,192.169998,54798000
2020-06-25,190.854004,197.195999,187.429993,197.195999,46272500
2020-06-26,198.955994,199.0,190.973999,191.94799799999998,44274500
2020-06-29,193.80200200000002,202.0,189.703995,201.869995,45132000
2020-06-30,201.300003,217.537994,200.746002,215.962006,84592500
2020-07-01,216.600006,227.065994,216.100006,223.92599500000003,66634500
2020-07-02,244.29600499999998,245.600006,237.11999500000002,241.731995,86250500
2020-07-06,255.33799700000003,275.558014,253.20799300000002,274.31601,102849500
2020-07-07,281.00201400000003,285.899994,267.34201,277.971985,107448500
2020-07-08,281.0,283.451996,262.26800499999996,273.175995,81556500
2020-07-09,279.39801,281.71200600000003,270.256012,278.85598799999997,58588000
2020-07-10,279.200012,309.783997,275.201996,308.929993,116688000
2020-07-13,331.799988,358.99798599999997,294.221985,299.411987,194927000
2020-07-14,311.200012,318.0,286.200012,303.359985,117090500
2020-07-15,308.600006,310.0,291.399994,309.201996,81839000
2020-07-16,295.432007,306.34201,293.200012,300.127991,71504000
2020-07-17,302.690002,307.50201400000003,298.0,300.167999,46650000
2020-07-20,303.802002,330.0,297.600006,328.600006,85607000
2020-07-21,327.985992,335.0,311.600006,313.67199700000003,80536000
2020-07-22,319.799988,325.283997,312.399994,318.466003,70805500
2020-07-23,335.790009,337.799988,296.153992,302.614014,121642500
2020-07-24,283.201996,293.0,273.308014,283.399994,96983000
2020-07-27,287.0,309.588013,282.600006,307.920013,80243500
2020-07-28,300.799988,312.940002,294.884003,295.298004,79043500
2020-07-29,300.200012,306.96200600000003,297.399994,299.821991,47134500
2020-07-30,297.600006,302.64801,294.200012,297.49798599999997,38105000
2020-07-31,303.0,303.410004,284.196014,286.152008,61041000
2020-08-03,289.839996,301.96200600000003,288.87600699999996,297.0,44046500
2020-08-04,299.00201400000003,305.48199500000004,292.399994,297.399994,42075000
2020-08-05,298.597992,299.967987,293.661987,297.003998,24739000
2020-08-06,298.16598500000003,303.46200600000003,295.451996,297.91598500000003,29961500
2020-08-07,299.90799,299.950012,283.00201400000003,290.541992,44482000
2020-08-10,289.600006,291.5,277.167999,283.713989,37611500
2020-08-11,279.200012,284.0,273.0,274.877991,43129000
2020-08-12,294.0,317.0,287.0,310.951996,109147000
2020-08-13,322.200012,330.235992,313.451996,324.200012,102126500
2020-08-14,332.99798599999997,333.76001,325.32800299999997,330.141998,62888000
2020-08-17,335.399994,369.17199700000003,334.56601,367.127991,101211500
2020-08-18,379.798004,384.77999900000003,369.022003,377.417999,82372500
2020-08-19,373.0,382.200012,368.242004,375.705994,61026500
2020-08-20,372.135986,404.39801,371.411987,400.365997,103059000
2020-08-21,408.951996,419.097992,405.01001,409.996002,107448000
2020-08-24,425.256012,425.799988,385.503998,402.839996,100318000
2020-08-25,394.977997,405.589996,393.600006,404.667999,53294500
2020-08-26,412.0,433.200012,410.72601299999997,430.634003,71197000
2020-08-27,436.09200999999996,459.119995,428.5,447.75,118465000
2020-08-28,459.02398700000003,463.69799800000004,437.303986,442.67999299999997,100406000
2020-08-31,444.60998499999994,500.14001500000006,440.10998499999994,498.32000700000003,118374400
2020-09-01,502.14001500000006,502.48999000000003,470.51000999999997,475.049988,89841100
2020-09-02,478.98999000000003,479.040009,405.119995,447.369995,96176100
2020-09-03,407.230011,431.799988,402.0,407.0,87596100
2020-09-04,402.809998,428.0,372.019989,418.320007,110321900
2020-09-08,356.0,368.73999,329.880005,330.209991,115465700
2020-09-09,356.600006,369.0,341.51001,366.27999900000003,79465800
2020-09-10,386.209991,398.98999,360.559998,371.339996,84930600
2020-09-11,381.940002,382.5,360.5,372.72000099999997,60717500
2020-09-14,380.950012,420.0,373.299988,419.619995,83020600
2020-09-15,436.55999800000006,461.94000199999994,430.700012,449.76000999999997,97298200
2020-09-16,439.869995,457.790009,435.30999800000006,441.76000999999997,72279300
2020-09-17,415.600006,437.790009,408.0,423.42999299999997,76779200
2020-09-18,447.94000199999994,451.0,428.799988,442.14999400000005,86406800
2020-09-21,453.130005,455.67999299999997,407.070007,449.39001500000006,109476800
2020-09-22,429.60000599999995,437.76000999999997,417.600006,424.23001100000005,79580800
2020-09-23,405.160004,412.149994,375.880005,380.359985,95074200
2020-09-24,363.799988,399.5,351.299988,387.790009,96561100
2020-09-25,393.47000099999997,408.730011,391.299988,407.339996,67208500
2020-09-28,424.619995,428.079987,415.549988,421.200012,49719600
2020-09-29,416.0,428.5,411.600006,419.070007,50219300
2020-09-30,421.32000700000003,433.92999299999997,420.47000099999997,429.01000999999997,48145600
2020-10-01,440.76000999999997,448.880005,434.420013,448.160004,50741500
2020-10-02,421.39001500000006,439.130005,415.0,415.089996,71430000
2020-10-05,423.35000599999995,433.64001500000006,419.329987,425.67999299999997,44722800
2020-10-06,423.790009,428.77999900000003,406.049988,413.980011,49146300
2020-10-07,419.869995,429.89999400000005,413.850006,425.299988,43127700
2020-10-08,438.44000199999994,439.0,425.299988,425.920013,40421100
2020-10-09,430.130005,434.589996,426.459991,434.0,28925700
2020-10-12,442.0,448.73999000000003,438.579987,442.299988,38791100
2020-10-13,443.35000599999995,448.89001500000006,436.60000599999995,446.64999400000005,34463700
2020-10-14,449.77999900000003,465.89999400000005,447.35000599999995,461.299988,47879700
2020-10-15,450.30999800000006,456.57000700000003,442.5,448.880005,35672400
2020-10-16,454.44000199999994,455.950012,438.85000599999995,439.670013,32775900
2020-10-19,446.23999000000003,447.0,428.869995,430.829987,36287800
2020-10-20,431.75,431.75,419.049988,421.94000199999994,31656300
2020-10-21,422.700012,432.950012,421.25,422.64001500000006,32370500
2020-10-22,441.920013,445.23001100000005,424.51000999999997,425.790009,39993200
2020-10-23,421.839996,422.89001500000006,407.380005,420.630005,33717000
2020-10-26,411.630005,425.76000999999997,410.0,420.27999900000003,28239200
2020-10-27,423.76000999999997,430.5,420.10000599999995,424.67999299999997,22686500
2020-10-28,416.480011,418.600006,406.0,406.019989,25451400
2020-10-29,409.959991,418.059998,406.459991,410.829987,22655300
2020-10-30,406.899994,407.589996,379.109985,388.040009,42511300
2020-11-02,394.0,406.980011,392.299988,400.51001,29021100
2020-11-03,409.730011,427.76998899999995,406.690002,423.89999400000005,34351700
2020-11-04,430.619995,435.39999400000005,417.100006,420.98001100000005,32143100
2020-11-05,428.299988,440.0,424.0,438.089996,28414500
2020-11-06,436.10000599999995,436.57000700000003,424.27999900000003,429.950012,21706000
2020-11-09,439.5,452.5,421.0,421.26000999999997,34833000
2020-11-10,420.089996,420.089996,396.02999900000003,410.359985,30284200
2020-11-11,416.450012,418.700012,410.579987,417.130005,17357700
2020-11-12,415.049988,423.0,409.519989,411.76001,19855100
2020-11-13,410.850006,412.52999900000003,401.660004,408.5,19771100
2020-11-16,408.929993,412.450012,404.089996,408.089996,26838600
2020-11-17,460.170013,462.0,433.01000999999997,441.60998499999994,61188300
2020-11-18,448.35000599999995,496.0,443.5,486.64001500000006,78044000
2020-11-19,492.0,508.60998499999994,487.57000700000003,499.26998899999995,62475300
2020-11-20,497.98999000000003,502.5,489.05999800000006,489.60998499999994,32911900
2020-11-23,503.5,526.0,501.790009,521.849976,50260300
2020-11-24,540.400024,559.98999,526.200012,555.380005,53648500
2020-11-25,550.0599980000001,574.0,545.369995,574.0,48930200
2020-11-27,581.159973,598.780029,578.450012,585.76001,37561100
2020-11-30,602.210022,607.799988,554.51001,567.599976,63003100
2020-12-01,597.590027,597.849976,572.049988,584.76001,40103500
2020-12-02,556.4400019999999,571.539978,541.210022,568.820007,47775700
2020-12-03,590.02002,598.969971,582.429993,593.380005,42552000
2020-12-04,591.01001,599.039978,585.5,599.039978,29401300
2020-12-07,604.919983,648.789978,603.049988,641.76001,56309700
2020-12-08,625.51001,651.280029,618.5,649.880005,64265000
2020-12-09,653.6900019999999,654.320007,588.0,604.47998,71291200
2020-12-10,574.369995,627.75,566.340027,627.070007,67083200
2020-12-11,615.01001,624.0,596.799988,609.98999,46475000
2020-12-14,619.0,642.75,610.200012,639.830017,52040600
2020-12-15,643.280029,646.900024,623.799988,633.25,45071500
2020-12-16,628.22998,632.5,605.0,622.77002,42095800
2020-12-17,628.1900019999999,658.820007,619.5,655.900024,56270100
2020-12-18,668.900024,695.0,628.539978,695.0,222126200
2020-12-21,666.23999,668.5,646.070007,649.8599849999999,58045300
2020-12-22,648.0,649.880005,614.22998,640.340027,51716000
2020-12-23,632.200012,651.5,622.570007,645.97998,33173000
2020-12-24,642.98999,666.090027,641.0,661.77002,22865600
2020-12-28,674.51001,681.400024,660.799988,663.6900019999999,32278600
2020-12-29,661.0,669.900024,655.0,665.98999,22910800
2020-12-30,672.0,696.599976,668.3599849999999,694.780029,42846000
2020-12-31,699.98999,718.719971,691.119995,705.669983,49649900
2021-01-04,719.460022,744.48999,717.1900019999999,729.77002,48638200
2021-01-05,723.659973,740.840027,719.200012,735.1099849999999,32245200
2021-01-06,758.48999,774.0,749.099976,755.97998,44700000
2021-01-07,777.630005,816.98999,775.200012,816.039978,51498900
2021-01-08,856.0,884.48999,838.3900150000001,880.0200199999999,75055500
2021-01-11,849.400024,854.429993,803.619995,811.1900019999999,59301600
2021-01-12,831.0,868.0,827.340027,849.4400019999999,46270700
2021-01-13,852.76001,860.4699710000001,832.0,854.409973,33312500
2021-01-14,843.3900150000001,863.0,838.75,845.0,31266300
2021-01-15,852.0,859.900024,819.099976,826.159973,38777600
2021-01-19,837.799988,850.0,833.0,844.5499880000001,25367000
2021-01-20,858.73999,859.5,837.280029,850.4500119999999,25665900
2021-01-21,855.0,855.7199710000001,841.419983,844.98999,20521100
2021-01-22,834.3099980000001,848.0,828.619995,846.6400150000001,20066500
2021-01-25,855.0,900.400024,838.820007,880.7999880000001,41173400
2021-01-26,891.3800050000001,895.900024,871.599976,883.090027,23131600
2021-01-27,870.349976,891.5,858.659973,864.159973,27334000
2021-01-28,820.0,848.0,801.0,835.429993,26378000
2021-01-29,830.0,842.409973,780.099976,793.530029,34990800
2021-02-01,814.289978,842.0,795.5599980000001,839.8099980000001,25391400
2021-02-02,844.679993,880.5,842.2000119999999,872.7899779999999,24346200
2021-02-03,877.0200199999999,878.080017,853.0599980000001,854.6900019999999,18343500
2021-02-04,855.0,856.5,833.419983,849.98999,15812700
2021-02-05,845.0,864.7700199999999,838.9699710000001,852.2299800000001,18566600
2021-02-08,869.669983,877.7700199999999,854.75,863.419983,20161700
2021-02-09,855.1199949999999,859.7999880000001,841.75,849.4600220000001,15157700
2021-02-10,843.6400150000001,844.820007,800.02002,804.820007,36216100
2021-02-11,812.4400019999999,829.880005,801.72998,811.659973,21622800
2021-02-12,801.26001,817.330017,785.330017,816.119995,23768300
2021-02-16,818.0,821.0,792.4400019999999,796.219971,19802300
2021-02-17,779.090027,799.840027,762.01001,798.150024,25996500
2021-02-18,780.900024,794.6900019999999,776.27002,787.380005,17957100
2021-02-19,795.0,796.789978,777.369995,781.299988,18958300
2021-02-22,762.6400150000001,768.5,710.200012,714.5,37269700
2021-02-23,662.130005,713.6099849999999,619.0,698.840027,66606900
2021-02-24,711.849976,745.0,694.169983,742.02002,36767000
2021-02-25,726.150024,737.210022,670.580017,682.219971,39023900
2021-02-26,700.0,706.700012,659.51001,675.5,41089200
2021-03-01,690.1099849999999,719.0,685.049988,718.429993,27136200
2021-03-02,718.280029,721.1099849999999,685.0,686.4400019999999,23732200
2021-03-03,687.98999,700.700012,651.710022,653.200012,30208000
2021-03-04,655.799988,668.450012,600.0,621.4400019999999,65919500
2021-03-05,626.0599980000001,627.840027,539.48999,597.950012,89396500
2021-03-08,600.549988,620.130005,558.789978,563.0,51787000
2021-03-09,608.179993,678.090027,595.210022,673.580017,67523300
2021-03-10,700.299988,717.849976,655.0599980000001,668.0599980000001,60605700
2021-03-11,699.400024,702.5,677.179993,699.599976,36253900
2021-03-12,670.0,694.880005,666.1400150000001,693.72998,33583800
2021-03-15,694.090027,713.179993,684.039978,707.9400019999999,29335600
2021-03-16,703.349976,707.919983,671.0,676.880005,32195700
2021-03-17,656.869995,703.72998,651.01001,701.8099980000001,40372500
2021-03-18,684.289978,689.22998,652.0,653.159973,33224800
2021-03-19,646.599976,657.22998,624.619995,654.869995,42894000
2021-03-22,684.590027,699.619995,668.75,670.0,39512200
2021-03-23,675.77002,677.799988,657.51001,662.159973,30491900
2021-03-24,667.909973,668.02002,630.1099849999999,630.27002,33795200
2021-03-25,613.0,645.5,609.5,640.3900150000001,39224900
2021-03-26,641.869995,643.820007,599.8900150000001,618.710022,33852800
2021-03-29,615.6400150000001,616.47998,596.02002,611.289978,28637000
2021-03-30,601.75,637.659973,591.01001,635.619995,39432400
2021-03-31,646.619995,672.0,641.1099849999999,667.929993,33337300
2021-04-01,688.369995,692.419983,659.419983,661.75,35298400
2021-04-05,707.710022,708.159973,684.700012,691.049988,41842800
2021-04-06,690.299988,696.549988,681.369995,691.619995,28271800
2021-04-07,687.0,691.380005,667.840027,670.969971,26309400
2021-04-08,677.380005,689.549988,671.650024,683.799988,23924300
2021-04-09,677.77002,680.969971,669.429993,677.02002,21437100
2021-04-12,685.700012,704.799988,682.090027,701.97998,29135700
2021-04-13,712.700012,763.0,710.659973,762.320007,44652800
2021-04-14,770.700012,780.789978,728.030029,732.22998,49017400
2021-04-15,743.099976,743.6900019999999,721.3099980000001,738.849976,27848900
2021-04-16,728.650024,749.409973,724.599976,739.780029,27979500
2021-04-19,719.599976,725.400024,691.799988,714.630005,39686200
2021-04-20,717.419983,737.25,710.6900019999999,718.98999,35609000
2021-04-21,704.77002,744.840027,698.0,744.119995,31215500
2021-04-22,741.5,753.77002,718.039978,719.6900019999999,35590300
2021-04-23,719.799988,737.3599849999999,715.460022,729.400024,28370000
2021-04-26,741.0,749.299988,732.6099849999999,738.200012,31038500
2021-04-27,717.960022,724.0,703.349976,704.73999,29437000
2021-04-28,696.409973,708.5,693.599976,694.400024,22271000
2021-04-29,699.51001,702.25,668.5,677.0,28845400
2021-04-30,667.590027,715.469971,666.1400150000001,709.4400019999999,40758700
2021-05-03,703.799988,706.0,680.5,684.900024,27043100
2021-05-04,678.9400019999999,683.450012,657.700012,673.599976,29739300
2021-05-05,681.0599980000001,685.299988,667.340027,670.9400019999999,21901900
2021-05-06,680.76001,681.02002,650.0,663.539978,27784600
2021-05-07,665.799988,690.0,660.219971,672.369995,23469200
2021-05-10,664.900024,665.049988,627.6099849999999,629.039978,31392400
2021-05-11,599.23999,627.099976,595.599976,617.200012,46503900
2021-05-12,602.48999,620.409973,586.77002,589.8900150000001,33823600
2021-05-13,601.539978,606.460022,559.650024,571.6900019999999,44184900
2021-05-14,583.409973,592.869995,570.460022,589.73999,33370900
2021-05-17,575.549988,589.72998,561.200012,576.830017,32390400
2021-05-18,568.0,596.25,563.380005,577.869995,36830600
2021-05-19,552.549988,566.210022,546.97998,563.460022,39578400
2021-05-20,575.0,588.849976,571.070007,586.780029,30821100
2021-05-21,596.1099849999999,596.679993,580.0,580.880005,26030600
2021-05-24,581.599976,614.47998,573.650024,606.4400019999999,34558100
2021-05-25,607.3099980000001,613.98999,595.710022,604.6900019999999,28005900
2021-05-26,607.5599980000001,626.169983,601.5,619.130005,28639300
2021-05-27,620.23999,631.130005,616.210022,630.849976,26370600
2021-05-28,628.5,635.590027,622.380005,625.219971,22737000
2021-06-01,627.799988,633.799988,620.549988,623.900024,18084900
2021-06-02,620.130005,623.3599849999999,599.1400150000001,605.119995,23302800
2021-06-03,601.799988,604.549988,571.219971,572.840027,30111900
2021-06-04,579.710022,600.6099849999999,577.200012,599.049988,24036900
2021-06-07,591.830017,610.0,582.880005,605.130005,22543700
2021-06-08,623.01001,623.090027,595.5,603.590027,26053400
2021-06-09,602.169983,611.789978,597.630005,598.780029,16584600
2021-06-10,603.880005,616.590027,600.5,610.119995,23919600
2021-06-11,610.22998,612.5599980000001,601.52002,609.8900150000001,16205300
2021-06-14,612.22998,625.48999,609.179993,617.6900019999999,20424000
2021-06-15,616.6900019999999,616.789978,598.22998,599.3599849999999,17764100
2021-06-16,597.539978,608.5,593.5,604.869995,22144100
2021-06-17,601.8900150000001,621.469971,601.340027,616.599976,22701400
2021-06-18,613.369995,628.349976,611.799988,623.3099980000001,24560900
2021-06-21,624.47998,631.3900150000001,608.880005,620.830017,24812700
2021-06-22,618.25,628.570007,615.5,623.710022,19158900
2021-06-23,632.0,657.200012,630.039978,656.570007,31099200
2021-06-24,674.98999,697.619995,667.6099849999999,679.820007,45982400
2021-06-25,689.580017,693.8099980000001,668.700012,671.869995,32496700
2021-06-28,671.6400150000001,694.700012,670.320007,688.719971,21628200
2021-06-29,684.650024,687.51001,675.8900150000001,680.76001,17381300
